OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Manu Malik (CIT),,"Repeat of sl 8
 of (3-2-2023)",2023-02-03T00:00:00.000+0000,0.0," PAN ADTPS5810L is lying at ITO Ward dasuya, This belongs to RCC Jalandhar, so this grievance may be treated as resolved"
PARNEET SINGH SACHDEV (Pr. CCIT),,,2023-02-05T00:00:00.000+0000,2.0," Kindly transfer the grievance to RCC, Jalandhar for necessary action."
Jahanzeb Akhtar (CCIT Amritsar),,,2023-02-08T00:00:00.000+0000,3.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
L K Aggarwal (PCIT),,,2023-02-09T00:00:00.000+0000,1.0," PAN pertain to ITO, WARD-Dasuya."
,,,2023-02-21T00:00:00.000+0000,,Pls resolve my issue
Jahanzeb Akhtar (CCIT Amritsar),,,2023-02-21T00:00:00.000+0000,12.0," PAN ADTPS5810L is lying at ITO Ward dasuya, This belongs to RCC Jalandhar, send action taken report."
Rakesh Sharma (DD Systems),,,2023-02-22T00:00:00.000+0000,1.0," In this case, it is submitted that as per systems ITD/ITBA and processing details received from UTIITSL Mumbai, it is found that the PAN of complainant is AVIPS6721P. Further it is submitted that PAN ADTPS5810L belongs to another Sh. Satnam Singh R/o Hoshiarpur and this PAN has been linked with his Aadhar 9859 5544 8393. In view of this, a letter no. 3734 dated 22.02.2023 has been issued by this office to complainant clarifying the issue and the same is sent to his email satnamkhosa1@gmail.com "
,,,2023-02-23T00:00:00.000+0000,,Please resolve my issue
Rakesh Sharma (DD Systems),,,2023-02-23T00:00:00.000+0000,1.0," In this case, it is submitted that as per systems ITD/ITBA and processing details received from UTIITSL Mumbai, it is found that the PAN of complainant is AVIPS6721P. Further it is submitted that PAN ADTPS5810L belongs to another Sh. Satnam Singh R/o Hoshiarpur and this PAN has been linked with his Aadhar 9859 5544 8393. In view of this, a letter no. 3734 dated 22.02.2023 has been issued by this office to complainant clarifying the issue and the same is sent to his email satnamkhosa1@gmail.com	"
Jahanzeb Akhtar (CCIT Amritsar),,,2023-02-23T00:00:00.000+0000,0.0," In this case, it is submitted that as per systems ITD/ITBA and processing details received from UTIITSL Mumbai, it is found that the PAN of complainant is AVIPS6721P. Further it is submitted that PAN ADTPS5810L belongs to another Sh. Satnam Singh R/o Hoshiarpur and this PAN has been linked with his Aadhar 9859 5544 8393. In view of this, a letter no. 3734 dated 22.02.2023 has been issued by this office to complainant clarifying the issue and the same is sent to his email satnamkhosa1@gmail.com	"
Jahanzeb Akhtar (CCIT Amritsar),,"Repeat of sl 18
 of (23-2-2023)",2023-02-23T00:00:00.000+0000,0.0," In this case, it is submitted that as per systems ITD/ITBA and processing details received from UTIITSL Mumbai, it is found that the PAN of complainant is AVIPS6721P. Further it is submitted that PAN ADTPS5810L belongs to another Sh. Satnam Singh R/o Hoshiarpur and this PAN has been linked with his Aadhar 9859 5544 8393. In view of this, a letter no. 3734 dated 22.02.2023 has been issued by this office to complainant clarifying the issue and the same is sent to his email satnamkhosa1@gmail.com	"
PARNEET SINGH SACHDEV (Pr. CCIT),,,2023-02-23T00:00:00.000+0000,0.0," In this case, it is submitted that as per systems ITD/ITBA and processing details received from UTIITSL Mumbai, it is found that the PAN of complainant is AVIPS6721P. Further it is submitted that PAN ADTPS5810L belongs to another Sh. Satnam Singh R/o Hoshiarpur and this PAN has been linked with his Aadhar 9859 5544 8393. In view of this, a letter no. 3734 dated 22.02.2023 has been issued by this office to complainant clarifying the issue and the same is sent to his email satnamkhosa1@gmail.com	"
,,,2023-02-24T00:00:00.000+0000,,"Dear Team

please resolve my issue pending from last month"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-02T00:00:00.000+0000,7.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
PARNEET SINGH SACHDEV (Pr. CCIT),,,2023-03-02T00:00:00.000+0000,0.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
Jahanzeb Akhtar (CCIT Amritsar),,,2023-03-02T00:00:00.000+0000,0.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
,,,2023-03-06T00:00:00.000+0000,,team Kindly do the needful
Rakesh Sharma (DD Systems),,,2023-03-07T00:00:00.000+0000,5.0," In this case , it is submitted that an e-mail alongwith the Revised SOP dated 11.01.2023 has been sent to ITO, Dasuya on 22.02.2023 for Instruction 9 Report and the same is still awaited from ITO Dasuya. "
Rakesh Sharma (DD Systems),,,2023-03-13T00:00:00.000+0000,2.0," In this case , it is submitted that an e-mail alongwith the Revised SOP dated 11.01.2023 has been sent to ITO, Dasuya on 22.02.2023 for Instruction 9 Report and the same is still awaited from ITO Dasuya."
KOMAL JOGPAL (PCIT),,,2023-03-15T00:00:00.000+0000,0.0, Kindly direct the ITO Dasuya to look into the matter and submit action taken report at the earliest.
Dr. Vedanshu Tripathi (ADDL. CIT RANGE-1),,,2023-03-16T00:00:00.000+0000,1.0,Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Bhavnish Maini (Income Tax Officer),,,2023-03-23T00:00:00.000+0000,7.0," Claim of applicant i.e. SATNAM SINGH resident of District MANSA that he is filing his returns with the PAN: ADTPS5810L seems to be fictious owing to the following reasons:-
AVIPS6721P
Satnam Singh, Mansa (The applicant)	ADTPS5810L
Satnam Singh, Mukerian
As per AADHAR CARD(No.5664-6411-9378) uploaded with the cpgram (Copy attached), the applicant SATNAM SINGH S/O GURBACHAN SINGH is resident of Sherkhan Wala, Boha, Budhlada, Mansa District.	As per AADHAR CARD (Copy attached), the other person SATNAM SINGH S/O GURBACHAN SINGH is resident of Vill. Behbal Manj, Mukerian.
As per PAN details received from ITO, Ward-1(4), Mansa vide email dated 23.03.2023 at (16:45PM) (copy attached) address in PAN : AVIPS6721P is also shown as SATNAM SINGH S/O GURBACHAN SINGH, Vill. Sherkhan Wala, P.O. Boha, Budhlada, Mansa, Punjab-151501.	As per PAN details downloaded from system, PAN: ADTPS5810L is in the name of SATNAM SINGH S/O GURBACHAN SINGH, Vill. Behbal Manj, Mukerian. which has been allotted on 18.01.1999. (Copy attached).
It has also verified by the ITO, Ward-1(4) Mansa, that “no returns have been filed against PAN : AVIPS6721P and no AADHAR number has been attached with this PAN.”	It has also verified from the system that “Returns are being filed against PAN : ADTPS5810L regularly and AADHAR number 9859-5544-8393 has been attached with this PAN.”
Vide Letter No.3734 dated 22.02.2023, the applicant/assessee has already been intimated by the Dy.Director of Income Tax(Systems), Jalandhar that as per database of this office, PAN :AVIPS6721P found to be in his name (copy attached).	

Note: In view the above information gathered from system database, the CPGRAM may kindly be treated as disposed at this office end.
"
Dr. Vedanshu Tripathi (ADDL. CIT RANGE-1),,,2023-03-24T00:00:00.000+0000,1.0," Claim of applicant i.e. SATNAM SINGH resident of District MANSA that he is filing his returns with the PAN: ADTPS5810L seems to be fictious owing to the following reasons:-
AVIPS6721P
Satnam Singh, Mansa (The applicant) ADTPS5810L
Satnam Singh, Mukerian
As per AADHAR CARD(No.5664-6411-9378) uploaded with the cpgram (Copy attached), the applicant SATNAM SINGH S/O GURBACHAN SINGH is resident of Sherkhan Wala, Boha, Budhlada, Mansa District. As per AADHAR CARD (Copy attached), the other person SATNAM SINGH S/O GURBACHAN SINGH is resident of Vill. Behbal Manj, Mukerian.
As per PAN details received from ITO, Ward-1(4), Mansa vide email dated 23.03.2023 at (16:45PM) (copy attached) address in PAN : AVIPS6721P is also shown as SATNAM SINGH S/O GURBACHAN SINGH, Vill. Sherkhan Wala, P.O. Boha, Budhlada, Mansa, Punjab-151501. As per PAN details downloaded from system, PAN: ADTPS5810L is in the name of SATNAM SINGH S/O GURBACHAN SINGH, Vill. Behbal Manj, Mukerian. which has been allotted on 18.01.1999. (Copy attached).
It has also verified by the ITO, Ward-1(4) Mansa, that “no returns have been filed against PAN : AVIPS6721P and no AADHAR number has been attached with this PAN.” It has also verified from the system that “Returns are being filed against PAN : ADTPS5810L regularly and AADHAR number 9859-5544-8393 has been attached with this PAN.”
Vide Letter No.3734 dated 22.02.2023, the applicant/assessee has already been intimated by the Dy.Director of Income Tax(Systems), Jalandhar that as per database of this office, PAN :AVIPS6721P found to be in his name (copy attach.

In view the above information gathered from system database, the CPGRAM may be rejected and be treated as disposed at this office end."
KOMAL JOGPAL (PCIT),,,2023-03-24T00:00:00.000+0000,0.0," Claim of applicant i.e. SATNAM SINGH resident of District MANSA that he is filing his returns with the PAN: ADTPS5810L seems to be fictious owing to the following reasons:-
AVIPS6721P
Satnam Singh, Mansa (The applicant) ADTPS5810L
Satnam Singh, Mukerian
As per AADHAR CARD(No.5664-6411-9378) uploaded with the cpgram (Copy attached), the applicant SATNAM SINGH S/O GURBACHAN SINGH is resident of Sherkhan Wala, Boha, Budhlada, Mansa District. As per AADHAR CARD (Copy attached), the other person SATNAM SINGH S/O GURBACHAN SINGH is resident of Vill. Behbal Manj, Mukerian.
As per PAN details received from ITO, Ward-1(4), Mansa vide email dated 23.03.2023 at (16:45PM) (copy attached) address in PAN : AVIPS6721P is also shown as SATNAM SINGH S/O GURBACHAN SINGH, Vill. Sherkhan Wala, P.O. Boha, Budhlada, Mansa, Punjab-151501. As per PAN details downloaded from system, PAN: ADTPS5810L is in the name of SATNAM SINGH S/O GURBACHAN SINGH, Vill. Behbal Manj, Mukerian. which has been allotted on 18.01.1999. (Copy attached).
It has also verified by the ITO, Ward-1(4) Mansa, that “no returns have been filed against PAN : AVIPS6721P and no AADHAR number has been attached with this PAN.” It has also verified from the system that “Returns are being filed against PAN : ADTPS5810L regularly and AADHAR number 9859-5544-8393 has been attached with this PAN.”
Vide Letter No.3734 dated 22.02.2023, the applicant/assessee has already been intimated by the Dy.Director of Income Tax(Systems), Jalandhar that as per database of this office, PAN :AVIPS6721P found to be in his name (copy attach.

In view the above information gathered from system database, the CPGRAM may be rejected and be treated as disposed at this office end."
,,,2023-01-16T00:00:00.000+0000,,
Shri Rupesh Pal (ADG PG),,,2023-01-16T00:00:00.000+0000,0.0," Please examine, update/resolve the case by 17.01.23"
Md. Shahnawaz Akhter (DPS Headquarters),,,2023-01-16T00:00:00.000+0000,0.0," Please examine, update/resolve the case by 17.01.23"
Ram Sagar Sharma (Assistant Director I),,,2023-01-17T00:00:00.000+0000,1.0, Kindly look into the matter and submit report to this office.
Ram Sagar Sharma (Assistant Director I),,,2023-02-15T00:00:00.000+0000,29.0, Reply attached.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-05-29T00:00:00.000+0000,133.0,"Rectfn return refund of Rs.13,476 -As verfied deamnd has been raised due to varince in brough forward loss. How ever, The jurisdictional AO is requested to make a request for transfer of rights in ITBA using path:Go to ITBA home page - click rectification module - menu tab - initiate rectification proceeds - search with PAN/AY - Search order - Select the order - Initiate Proceedings.Hence the grievance may kindly be transferred to JAO for necessary action.
"
Sh. Y. K. Singh (DGIT),,,2023-05-30T00:00:00.000+0000,1.0,"Rectfn return refund of Rs.13,476 -As verfied deamnd has been raised due to varince in brough forward loss. How ever, The jurisdictional AO is requested to make a request for transfer of rights in ITBA using path:Go to ITBA home page - click rectification module - menu tab - initiate rectification proceeds - search with PAN/AY - Search order - Select the order - Initiate Proceedings.Hence the grievance may kindly be transferred to JAO for necessary action.
"
G MALLIKARJUNA (PCIT-20),,,2023-06-01T00:00:00.000+0000,1.0,"As per PAN database, the jurisdiction over the case lies with W 22(1)(1), Mumbai. Kindly direct the concerned officer to take necessary action and upload the action taken report within a period of 7 days."
Rajesh Kumar Yadav (Addl CIT 22_1),,,2023-07-13T00:00:00.000+0000,0.0," In this case, the assessee raised a grievance for A.Y. 2021-22 due to non - set off of brought forward loss. After verification of the records/details submitted by the assessee, the contention of the assessee is found correct. Thereafter, rectification order u/s. 154 of the I.T. Act was passed on 11.07.2023, wherein set off of brought forward loss was allowed and uploaded on ITBA system. The final accounting of the same has been closed by the CPC. Since, the grievance filed by the assessee is resolved and no action is pending at JAO level. The CPGRAM filed by the assessee may be closed, if deemed fit."
G MALLIKARJUNA (PCIT-20),,,2023-07-14T00:00:00.000+0000,1.0," In this case, the assessee raised a grievance for A.Y. 2021-22 due to non - set off of brought forward loss. After verification of the records/details submitted by the assessee, the contention of the assessee is found correct. Thereafter, rectification order u/s. 154 of the I.T. Act was passed on 11.07.2023, wherein set off of brought forward loss was allowed and uploaded on ITBA system. The final accounting of the same has been closed by the CPC. Since, the grievance filed by the assessee is resolved and no action is pending at JAO level. The CPGRAM filed by the assessee may be closed, if deemed fit."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Y. K. Singh (DGIT),,,2023-01-16T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-05-30T00:00:00.000+0000,0.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
Ms Geetha Ravichandran (Pr. CCIT MUMBAI),,,2023-05-31T00:00:00.000+0000,1.0," As per PAN database, the jurisdiction over the case lies with W 22(1)(1), Mumbai. Kindly direct the concerned officer to take necessary action and upload the action taken report within a period of 30 days."
PARMINDER (CCIT 5),,,2023-05-31T00:00:00.000+0000,0.0," As per PAN database, the jurisdiction over the case lies with W 22(1)(1), Mumbai. Kindly direct the concerned officer to take necessary action and upload the action taken report within a period of 30 days."
Rajesh Kumar Yadav (Addl CIT 22_1),,,2023-06-01T00:00:00.000+0000,0.0,Please take necessary action and upload the action taken report within a period of 7 days.
Suman R Singh (ITO-22-1-1),,,2023-07-13T00:00:00.000+0000,42.0," In this case, the assessee raised a grievance for A.Y. 2021-22 due to non - set off of brought forward loss. After verification of the records/details submitted by the assessee, the contention of the assessee is found correct. Thereafter, rectification order u/s. 154 of the I.T. Act was passed on 11.07.2023, wherein set off of brought forward loss was allowed and uploaded on ITBA system. The final accounting of the same has been closed by the CPC. Since, the grievance filed by the assessee is resolved and no action is pending at JAO level. The CPGRAM filed by the assessee may be closed, if deemed fit."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
AMIT ATHALEY (RPFC),,,2023-01-18T00:00:00.000+0000,2.0," On scrutiny of the grievance, it is seen that the given UAN 100873204525 is linked with Member PF ID WB/PRB/1440235/372 which is under the jurisdiction of RO, Park Street. Hence, the grievance may be forwarded to RO, Park Street."
Makhan Lal (Section Officer),,,2023-01-18T00:00:00.000+0000,0.0," On scrutiny of the grievance, it is seen that the given UAN 100873204525 is linked with Member PF ID WB/PRB/1440235/372 which is under the jurisdiction of RO, Park Street. Hence, the grievance may be forwarded to RO, Park Street.	AMIT ATHALEY (RPFC)	
"
SMT TRIPTI SINHA (APFC),,,2023-01-25T00:00:00.000+0000,7.0, In continuation of the earlier several reply once again an email has been sent on 25.01.2023 to the complainant with a copy to the employer descrbing all the facts clearly. Hence it is requested to comply the advise as per the emails sent for taking next course of action at this end.
Pritam Kumar (SO),,,2023-01-27T00:00:00.000+0000,2.0, In continuation of the earlier several reply once again an email has been sent on 25.01.2023 to the complainant with a copy to the employer descrbing all the facts clearly. Hence it is requested to comply the advise as per the emails sent for taking next course of action at this end.	SMT TRIPTI SINHA (APFC)	
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
Shri Krishan Singh (Deputy Director),,,2023-02-06T00:00:00.000+0000,21.0," Dear Resident,
Your request for change of DOB in Aadhaar has been accepted and same has been sent to our concerned team for further processing of your request.
This may takes 3 weeks for the completion. Once your request has been completed you will received SMS on your registered mobile number than after you may download E_Aadhaar from our website www.uidai.gov.in
"
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
Pawan Kumar Gupta (Chief Manager),,,2023-01-16T00:00:00.000+0000,0.0, Please issue acknowledgement and furnish reply to the petitioner after examining and settling the complaint as per the rules. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS.
Shivani Prabhakar (Assistant Manager),,,2023-02-14T00:00:00.000+0000,29.0,"Dear Sir/Madam, 

We have reviewed and responded to the customer grievance and the response shared is attached for your reference. 
"
Pawan Kumar Gupta (Chief Manager),,,2023-02-14T00:00:00.000+0000,0.0," The customer has been advised suitably, copy enclosed. "
,,,2023-01-17T00:00:00.000+0000,,Grievance received through RI Web API
Parthasarthy Bhaskar (Director),,,2023-01-31T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-11T00:00:00.000+0000,11.0,"अधीनस्थ अधिकारी के स्तर पर निस्तारित श्रीमान जांच आख्या संस्तुति सहित अग्रसारित है आख्या सादर सेवा में प्रेषित है उभय पक्षों के मध्य पुरानी रंजिश व भूमिधरी की जमीन के सीमांकन को लेकर विवाद है उभय पक्षों की उपस्थिति में उभय पक्षों की समस्या का समाधान कराने का प्रयास किया गया किन्तु उभय पक्षों के सहमत न होने की दशा में उभय पक्षों को बताया गया कि सम्बन्धित राजस्व न्यायालय में उ0प्र0रा0सं0 2006 की धारा 24 के तहत सीमांकन का वाद प्रस्तुत कर अनुतोष प्राप्त करें उभय पक्षों को शान्ति व्यवस्था बनाये रखने हेतु हिदायत की गयी है तथा शान्ति व्यवस्था के दृष्टिगत धारा 107,116 सीआरपीसी की कार्यवाही दिनांक 04.01.2023 को की जा चुकी है"
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
Santanu Chakraborty (Sr.DCM),,,2023-01-16T00:00:00.000+0000,0.0, Kindly arrange to examine the matter and dispose off the case by uploading reply to the complainant (in pdf) or by giving remarks/comments in the portal at the earliest.
Shri G.S.Mohanty (Sr.D.M.M Asansol.),,,2023-01-31T00:00:00.000+0000,15.0, issue has been resolved payment has been initiated. EMD return should reflect within 7-10 working days
Shri G.S.Mohanty (Sr.D.M.M Asansol.),,"Repeat of sl 5
 of (31-1-2023)",2023-01-31T00:00:00.000+0000,0.0, issue has been resolved payment has been initiated. EMD return should reflect within 7-10 working days
Shri G.S.Mohanty (Sr.D.M.M Asansol.),,,2023-01-31T00:00:00.000+0000,0.0, payment has been inititated for refund of the emd. payment should reflect within 7-10 working days
Santanu Chakraborty (Sr.DCM),,,2023-01-31T00:00:00.000+0000,0.0," As stated by Sr.DMM/ASN ,payment has been initiated for refund of the emd. payment should reflect within 7-10 working days"
,,,2023-01-17T00:00:00.000+0000,,Grievance received through RI Web API
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-01-17T00:00:00.000+0000,0.0," PAN related, kindly look into the matter and upload the status report."
Sh. Y. K. Singh (DGIT),,,2023-01-17T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
I.T.O. Systems (I.T.O. Systems),,,2023-01-29T00:00:00.000+0000,12.0,"This office has sent email(s) to the applicant for providing required details/documents for the timely disposal of the grievance. Email(s) sent from this office has/have got no response from the applicant. Therefore, this grievance may be treated as settled."
Sh. Y. K. Singh (DGIT),,,2023-01-30T00:00:00.000+0000,1.0,"This office has sent email(s) to the applicant for providing required details/documents for the timely disposal of the grievance. Email(s) sent from this office has/have got no response from the applicant. Therefore, this grievance may be treated as settled."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-01T00:00:00.000+0000,2.0," As reported, this office has sent email(s) to the applicant for providing required details/documents for the timely disposal of the grievance. Email(s) sent from this office has/have got no response from the applicant. Therefore, this grievance may be treated as settled."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
S K Shahi (JS P-II),,,2023-01-17T00:00:00.000+0000,1.0, 
Sh S. L. THAOSEN IPS (Director General),,,2023-01-17T00:00:00.000+0000,0.0,It is requested that the representation of the appellant may please be examined in detail and appropriate action be taken on the subject as per policies/guidelines in vogue. Suitable reply/present status on the action taken on his representation may be sent to the appellant at the earliest and upload copy of reply on portal for perusal of CA. 
Sh Anand Singh (DIG PSO),,,2023-01-18T00:00:00.000+0000,0.0," Sir, the applicant has complaint against NHA for non payment of his medical bill. It is responsibility of concerned indvl to track his medical bills claims in NHA Portal. In the instant case bills are pending with NHA (National Health Authority)."
Sh S. L. THAOSEN IPS (Director General),,,2023-01-18T00:00:00.000+0000,0.0, Expedite it.
SHRI V SRINIVAS MURTY (COMMANDANT),,,2023-01-21T00:00:00.000+0000,3.0," Sir, the applicant has complaint against NHA for non payment of his medical bill. It is responsibility of concerned individual to track his medical bills claim in NHA Portal. In the instant case bills are pending with NHA (Nation Health Authority). However, the same has been informed to the complainant over telephone."
Sh S. L. THAOSEN IPS (Director General),,,2023-01-23T00:00:00.000+0000,2.0," Sir, the applicant has complaint against NHA for non payment of his medical bill. It is responsibility of concerned individual to track his medical bills claim in NHA Portal. In the instant case bills are pending with NHA (Nation Health Authority). However, the same has been informed to the complainant over telephone.
"
S K Shahi (JS P-II),,,2023-01-23T00:00:00.000+0000,0.0," Sir, the applicant has complaint against NHA for non payment of his medical bill. It is responsibility of concerned individual to track his medical bills claim in NHA Portal. In the instant case bills are pending with NHA (Nation Health Authority). However, the same has been informed to the complainant over telephone."
S M I TANVIR (DDG C-II),,,2023-01-23T00:00:00.000+0000,0.0, 
Shri Manmohan (Deputy Secretary),,,2023-01-23T00:00:00.000+0000,0.0, 
Mr Rohit Jha (Deputy Director NHA),,,2023-02-07T00:00:00.000+0000,15.0,"Dear Sir, 

With regard to your grievance on the CPGRAMS portal, we would like to inform you that Claim Rem/2022/464675 got approved by SA on 27 January. As per the process flow, this will move to the PFMS platform for scrutinization and subsequent action by DDO and PAO."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,Auto Forwarded
